Id,Label,timeset,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,pageranks,modularity_class,Authority,Hub,clustering,level,tag,anomaly,fr,fg,location,bio,nation,weight,occup,categ,statu
MaysAlsuwaidan,MaysAlsuwaidan,,52,0,52,0,0,0,0,0.172661,0.000295,100,0.003296,0,0.003827,,,0.350346,178667,1780,"Cairo, Egypt / Boston, MA","Arab poet, philosophy grad student أُكرِّرُ في نفسي الأكاذيبَ عَلَّنِي … أُصَدِّقُ بالتكرارِ شيئاً أقولُهُ",,,,,
Khaledkhoja,Khaledkhoja,,22,151,173,9,0.246508,0.273343,125198.597114,0.11785,0.000292,30,0.001861,0.028913,0.010581,,,1.05252,44342,150,,Dr.Alptekin Hocaoğlu / Halit Hoca .. https://t.co/AbgeN7tzuq,سوري,,,,
azzawil,azzawil,,36,0,36,0,0,0,0,0.106144,0.000291,30,0.002514,0,0.009804,,,0.500691,56305,387,,وأعرض عن الجاهلين.                                     صدق الله العظيم,,,,,
AlnuaimiNasser1,AlnuaimiNasser1,,37,0,37,0,0,0,0,0.100093,0.000299,0,0.018405,0,0.038889,,,1.007002,40553,2600,"Doha, Qatar",PERSONAL Account، Retweet’s are NOT endorsements.,,,,,
abbashnasser,abbashnasser,,17,0,17,0,0,0,0,0.123811,0.000294,30,0.003942,0,0.095238,,,1.610716,28589,729,Uk,مدير التلفزيون العربي,لبناني,,,,
933556605,AlkhaleejOnline,,47,0,47,0,0,0,0,0.110053,0.000292,0,0.015449,0,0.02029,,,0.378687,414818,5,"خدمة ""واتساب"" 00447766877992","#الخليج_أونلاين ( من #الخليج عن الخليج )
حساب ""الخليج أونلاين"" الرسمي على ""إنستغرام"": https://t.co/NCRdWFFLHg
#نبض_الخليج",,,,,
naderalihashemi,naderalihashemi,,6,0,6,0,0,0,0,0.08163,0.000012,30,0,0,0.05,,,9.019718,7992,1071,"Denver, CO","Director @MiddleEastDU @josefkorbel, University of Denver",,,,,
viviannereim,viviannereim,,16,0,16,0,0,0,0,0.07914,0.00029,0,0.016192,0,0.085714,,,1.102809,32151,1027,الرياض,"*مراسلة بلومبرغ في الرياض*
Bloomberg News reporter in Saudi Arabia. Previously in Oman & UAE. Professional malgoofa. Follow, RT or share≠endorse, tweets mine.",,,,,
933557277,HashKSA,,180,0,180,0,0,0,0,0.154667,0.000304,100,0.022441,0,0.004252,,,,,,,,,,,,
muadhsf,muadhsf,,54,0,54,0,0,0,0,0.158718,0.000296,100,0.011258,0,0.013952,,,0.988359,26134,572,"بريدة, المملكة العربية السعودي",‏ليس لي سيرة فرجل الصحراءآثار خطواته تذروها الرياح,عربستاني,,,,
m_mobarak,m_mobarak,,29,0,29,0,0,0,0,0.126069,0.00029,30,0.002546,0,0.014245,,,0.714156,14868,181,الأحساء - السعودية,"حقوقي دولي.
انظر المفضلة.
الصورة من أمام الجانب المصري من معبر رفح على الحدود مع أكبر سجن في العالم.",,,,,
almqaal,almqaal,,41,17,58,8,0.2469,0.26833,145934.706618,0.137617,0.000292,100,0.009848,0.008676,0.09798,,,1.144589,10053,17,,يستقبل موقع المقال مقالاتكم على البريد: almqaal@gmail.com,,,,,
drhareb,drhareb,,48,0,48,0,0,0,0,0.110769,0.000296,100,0.001251,0,0.003382,,,0.501163,37733,483,"Dubai, UAE",استاذ جامعي متخصص في القضايا الحقوقية ، مؤلف لعدد من الكتب,,,,,
mohdiriye,mohdiriye,,25,0,25,0,0,0,0,0.160119,0.000291,100,0.0021,0,0.02381,,,0.167583,13543,3042,"New York, USA",الحرية .. ألا تنتظر شيئا,,,,,
radwanziadeh,radwanziadeh,,20,0,20,0,0,0,0,0.124358,0.000293,30,0.007118,0,0.052288,,,2.824057,68774,1675,USA,"Sen Fell @ArabcenterWDC,Chair @SYR_television ,Dir @SCPSSorg & @DCHRSorg,MA @Georgetown & @AUWCL,MBA @WMSchoolofBiz,PhD @NSUFlorida,Foun https://t.co/KVUACiToeL",,,,,
abukhald100,abukhald100,,19,108,127,8,0.274317,0.303879,49037.657994,0.144909,0.000306,0,0.005034,0.05494,0.044353,,,7.194796,1155,108,المملكة العربية السعودية,‏‏‏‏دكتوراه في الاقتصاد اﻹسلامي (التمويل المصرفي) عضو هيئة التدريب بالكلية التقنية وعضو مؤسس بجمعية الحقوق المدنية والسياسية (حسم),عربستاني,,اقتصاددان,معارض-حسم,غیرفعال از 2014
Abdalsalaam_94,Abdalsalaam_94,,6,0,6,0,0,0,0,0.084348,0.000012,100,0,0,0,,,7.511492,15223,533,"İstanbul, Türkiye",Lifelong Learner . WordPress Expert,,,,,
ahmadalzarra76,ahmadalzarra76,,21,0,21,0,0,0,0,0.11817,0.000292,0,0.017769,0,0.076023,,,4.27774,19145,242,,باذل نفسي لخدمة الدين وإدخال السرورعلى الناس وأحب الحق وأدافع عنه،رضاالله هدفي،السعودية - جدة,عربستاني,,,,
lawyerasim,lawyerasim,,44,145,189,8,0.273858,0.303509,140015.301168,0.115784,0.000302,100,0.008205,0.052639,0.030294,,,1.094813,30668,149,,,,,,,
933556739,AL_QAHTANI_D_3,,83,0,83,0,0,0,0,0.089845,0.000307,0,0.02905,0,0.028973,,,1.079337,18805,100,United kingdom,الحساب الرسمي ل #حركة_تحرير_جزيرة_العرب -- The official account of the Movement for the Liberation of the Arabian Peninsula,عربستانی,,,,
liliandaoud,liliandaoud,,21,0,21,0,0,0,0,0.109824,0.000294,30,0.006535,0,0.049708,,,0.168364,684807,2783,"London, England",A broadcast journalist and media consultant. This account represents only me.,,,,,
933556356,arabic_post,,147,0,147,0,0,0,0,0.24516,0.000305,3,0.037146,0,0.012261,,,0.649338,398884,60,,"أجرأ. أعمق. أبسط.
#عربي_بوست",,,,,
mohammed_slman,mohammed_slman,,8,284,292,8,0.268888,0.30094,176162.6328,0.099953,0.000012,100,0,0,0.003715,,,0.243602,8644,294,,شاهدٌ على الحياة,عربستانی -,,,,
Abbassooo,Abbassooo,,21,0,21,0,0,0,0,0.084897,0.000293,100,0.003219,0,0.013158,,,0.151312,26694,7293,SA,متهم بالشعوذة النقدية - من السعودية (سيهات). مهتم بكل ما ينتج المعنى. يتدخل فيما لا يعنيه. صاحب نظرية ( وبعدين !!! ). متزوج من شاعرة الأيقونات هيلدا اسماعيل,,,,,
NABEELRAJAB,NABEELRAJAB,,14,0,14,0,0,0,0,0.090054,0.000294,0,0.016027,0,0.076923,,,,,,,,,,,,
alduhailan,alduhailan,,11,0,11,0,0,0,0,0.108704,0.000012,66,0,0,0.083333,,,1.747252,2959,506,,كاتب وصحافي l مقدم برامج - المركاز @almerkaz1 و #لبيروت l مؤسس  @visionv2017 l صدر له: (السعوديون والربيع العربي) و(أنا الملك/مجموعة قصصية) و(في معنى العروبة),عربستاني,,,,
abdofares,abdofares,,8,0,8,0,0,0,0,0.110096,0.000012,0,0,0,0.1,,,5.007768,41293,699,منفي,أبٌ لصوفيا وزوج لهند @free_hodhod .. يعيش في المنفى. خامل اجتماعيا، مؤمن بالحرية. نُصرة المظلوم ومقاومة الظالم في صميم عقيدته. يدين لـ #25يناير بكثيرٍ لا ينتهي.,,,,,
jafaralshayeb,jafaralshayeb,,14,0,14,0,0,0,0,0.092552,0.000294,100,0.010216,0,0.102564,,,2.461845,9820,768,,"كاتب وحقوقي ومؤسس منتدى الثلاثاء الثقافي Writer & Human Rights Activist, Founder of Tuesday Cultural Forum",عربستانی,,,شیعه,
AAlkhedr,AAlkhedr,,75,0,75,0,0,0,0,0.193539,0.000327,100,0.012261,0,0.021499,,,1.151277,23435,497,,كاتب سعودي . مؤلف كتاب : السعودية .. سيرة دولة ومجتمع,,,,,
LayanGCC,LayanGCC,,4,156,160,9,0.247554,0.275635,225909.054655,0.081818,0.000012,6,0,0,0.001179,,,8.509053,16750,159,من المحيط إلى الخليج,ليــان..حملة شبابية تطوعية خليجية بدأت في احتواء اللاجئين السوريين في لبنان وانتشرت في أماكن أخرى تابعونا على يوتيوب و إنستقرام وفيسبوك وسنابجات LayanGCC@,,,,,
BelalWahb,BelalWahb,,18,0,18,0,0,0,0,0.118185,0.000292,30,0.003965,0,0.066667,,,1.305948,14269,288,في قلبها ..!,يمشي وحده ..!,,,,,
omamar1,omamar1,,11,0,11,0,0,0,0,0.083528,0.000012,100,0,0,0.255556,,,6.665384,4539,15,,,,,,,
hudaIbraheem,hudaIbraheem,,7,0,7,0,0,0,0,0.087235,0.000012,100,0,0,0,,,10.047575,2715,894,الرياض,باحثة دكتوراه في النقد الأصولي والفقهي .. فلسفة التشريع.,عربستانی,,,تنویری؟,
933557079,nytimes,,75,0,75,0,0,0,0,0.175075,0.00031,78,0.029052,0,0.022399,,,,,,,,,,,,
lmushawah,lmushawah,,9,0,9,0,0,0,0,0.084372,0.000012,100,0,0,0,,,7.525877,3807,876,k.s.a,المؤسس والرئيس التنفيذي لشركة فنادق ميرا   مارست الصحافة، وكتبت المقالة، وألفت كتاب التيارات الدينية  مهتم بريادة الأعمال، والاستثمار، وتطوير القطاع السياحي,عربستان,,کارآفرینی,,
933557347,Arabi21News,,194,0,194,0,0,0,0,0.294943,0.000312,0,0.046108,0,0.01209,,,0.446014,996463,61,,‏مصداقية الخبر، دقة التحليل، إطلالة على الصحافة الغربية,,,,,
AlhaiderProf,AlhaiderProf,,6,0,6,0,0,0,0,0.086932,0.000012,100,0,0,0,,,11.566192,4037,361,,أستاذ في كلية الطب -جامعة الملك سعود - .. تشيعك القلوب وانت فيها حبيباً طاهراً عفاً نقيا *انتقل الى رحمة الله في ٢٥ محرم ١٤٣٨*- يدير الحساب ابناؤه رحمه الله,عربستانی,,پزشک,,
arabia77,arabia77,,7,0,7,0,0,0,0,0.099449,0.000012,100,0,0,0,,,9.494664,9494,915,Riyadh & New York,A scholar from Saudi Arabia; Ph.D. from UC-Berekely; was Arcapita Visiting Professor at Columbia University and Shawwaf Visiting Professor at Harvard University,عربستانی,,استاد ادب,غیرسیاسی,فعال
assemmush,assemmush,,9,0,9,0,0,0,0,0.090649,0.000012,30,0,0,0.02381,,,7.835903,4342,1217,,TV Presenter - إعلامي سوري - مذيع ومقدّم برامج - آرائي هنا تمثلني فقط - لا أنتمي إلى أي جماعة أو حزب أو تنظيم أو فصيل,سوری,,رسانه ای,,
933557259,MENA_Rights,,11,0,11,0,0,0,0,0.084809,0.000012,0,0,0,0.177778,,,6.181795,3546,922,"Geneva, Switzerland",We are human rights lawyers fighting for the respect of rights & freedoms in the MENA region | نحن محامون ندافع دون تمييز عن حقوق الإنسان في العالم العربي,,,,,
msalansari,msalansari,,8,0,8,0,0,0,0,0.141585,0.000012,109,0,0,0.1,,,13.488363,5664,1568,Bahrain,زمالة إدارة المنظمات غير الربحية من @AlanoodOrg و @CanalUGR || مرخص على نظام الجودة من @ncvo || رخصة تنمية الموارد من @IUPhilanthropy,بحرینی,,,,
abdlazizkhoja,abdlazizkhoja,,65,0,65,0,0,0,0,0.10233,0.000289,100,0.003398,0,0.00744,,,0.458975,163770,389,k.s.a,‏شاعر,,,,,
fawaz1saad,fawaz1saad,,15,0,15,0,0,0,0,0.111792,0.000288,100,0.001533,0,0.019231,,,0.499972,21261,756,"Makkah, Riyadh",أكاديمي @uqu_edu يخوض غمار #الابتكار #ريادة_الأعمال #بناء_الإنسان، #متفائل يدمن #العطاء وتسرقه #المبادرة، #Youth #HigherEd #Entrepreneurship #Innovation,,,,,
s0ph1a77,s0ph1a77,,45,0,45,0,0,0,0,0.108472,0.000288,100,0.002926,0,0.002215,,,0.526433,25068,1201,,,,,,,
933556818,ALQST_Contact,,39,0,39,0,0,0,0,0.146653,0.000312,0,0.031848,0,0.096017,,,2.05889,5296,550,KSA+UK,Please follow the official account for ALQST : @ALQST_En يرجى متابعة الحساب الرسمي لمنظمة القسط @ALQST_ORG☝️  contact@ALQST.ORG,,,,,
933557343,NoonPost,,52,0,52,0,0,0,0,0.085068,0.000296,92,0.023603,0,0.026395,,,1.216103,75740,1,,موقع أخبار تفاعلي عربي مستقل، يُعنى بالصحافة الإلكترونية والإعلام الرقمي، ويشجع الحوار وحرية التعبير  https://t.co/jGRY5gINVE,,,,,
wddahaladab,wddahaladab,,28,0,28,0,0,0,0,0.084732,0.000296,100,0.009102,0,0.024217,,,0.964368,55745,2215,lebanon,"‏‏‏‏‏‏‏صحافي سعودي متماسك إلى الآن.
الريتويت لا يعني التأييد بالضرورة.
البلوك حق مشروع.",,,,,
933556882,sultaan_1,,325,0,325,0,0,0,0,0.36174,0.000311,0,0.046353,0,0.00472,,,0.792445,117083,932,"Washington, DC / Boston, MA",تماعط الشوش مع الآخرين هي الوسيلة الوحيدة للوصول إلى الحقيقة • طالب دكتوراة علوم سياسية في @GWtweets • {كلا إن الإنسان ليطغى، أن رآه استغنى} • زوجتي @Ana3rabeya,,,,,
933557331,LoujainHathloul,,134,0,134,0,0,0,0,0.210216,0.000307,0,0.046595,0,0.021018,,,0.711729,355119,1301,KSA,Proud sister of my guardian angels  |  Researcher in the making at Sorbonne Université  |  @UBC Alumni,,,,,
933557095,ArabCenter_ar,,63,0,63,0,0,0,0,0.158928,0.000295,5,0.012119,0,0.021585,,,1.024257,52168,7,الدوحة - قطر,المركز العربي للأبحاث ودراسة السياسات هو مؤسسة بحثيّة فكرية مستقلة للعلوم الاجتماعية والإنسانية وبخاصة في جوانبها التطبيقية -المدير العام للمركز د.عزمي بشارة,,,,,
FAbukhalid,FAbukhalid,,8,0,8,0,0,0,0,0.115843,0.000012,88,0,0,0,,,8.48227,15123,2020,In the heart of this world,"شاعرة كاتبة أكاديمية أكتب لأحيا أكثر من حياة في حرية من جبروت العمر وكمين المكان An Academic/Political Sociology and Sociology of Knowledge,a poet & a writer",,,,,
933557170,hrw,,30,0,30,0,0,0,0,0.099812,0.000294,92,0.015994,0,0.034483,,,,,,,,,,,,
Hammodat1,Hammodat1,,3,0,3,0,0,0,0,0.081314,0.000012,109,0,0,0,,,17.847013,4025,1183,Istanbul / Mosul,Digital & Social Media Specialist 🔸Strategy🔸Management🔸Content,عراقی,,,,
933556699,KSAMOFA,,64,0,64,0,0,0,0,0.089426,0.000291,92,0.018368,0,0.015625,,,,,,,,,,,,
esra2qtr,esra2qtr,,5,0,5,0,0,0,0,0.089155,0.000012,6,0,0,0.166667,,,13.285454,3367,1433,"Vancouver, BC",*خارج نطاق التغطية*,,,,,خصوصی
933557432,cnnbrk,,58,0,58,0,0,0,0,0.151562,0.000297,78,0.008435,0,0.012338,,,,,,,,,,,,
Remonte,Remonte,,9,0,9,0,0,0,0,0.134197,0.000012,100,0,0,0,,,11.984558,5024,983,SA,Blogger 2007 - 2012 | Opinion weekly writer 2012 - 2014 | master of Digital media and public opinion محبة للفنون ،، أنتمي للمتشائلين,عربستانی,,,تنویری؟,
sultanalothaim,sultanalothaim,,10,0,10,0,0,0,0,0.10096,0.000012,100,0,0,0,,,2.641733,83108,999,للتنسيق sultan@alothaim.com,مقدم #نافس و #هي_حياتي*مؤلف أكثر من حياة وكذبة حمراء*باحث دكتوراه في السيرة * رئيس نحو الإبداع :قناتي https://t.co/FPG43dCPbs: :سناب:salothaim,,,,,
khfba,khfba,,10,0,10,0,0,0,0,0.108815,0.000012,100,0,0,0.125,,,6.952071,16708,206,,وما أكثر ما تفعل النفوس ما تهواه ظانة أنها تفعله طاعة لله . ابن تيمية رحمه الله مجموع الفتاوى ٣٥١/٦,,,,,
mesbushra,mesbushra,,5,0,5,0,0,0,0,0.089054,0.000012,109,0,0,0,,,0.019262,2345,596,"Washington, DC",PhDing @Georgetown. Islam/philosophy/political theory ☕️ Arabic translator of Sayyid’s Recalling the Caliphate مترجم استعادة الخلافة للشبكة العربية @NetworkArab,,,,,
AlFayad13,AlFayad13,,35,0,35,0,0,0,0,0.103349,0.000287,100,0,0,0.003788,,,2.212068,33566,285,الأرض,طبعًا، لا,,,,,
HmzhMo,HmzhMo,,15,0,15,0,0,0,0,0.08424,0.0003,30,0.005745,0,0.115385,,,4.767224,5448,440,"Istanbul, Turkey",مدير @SYR_Television | باحث دكتوراه في @UniOfExeter |,سوري,,,,
alajlan_f,alajlan_f,,96,0,96,0,0,0,0,0.100475,0.000303,100,0.012428,0,0.006047,,,0.598482,148121,514,,رب إني لما أنزلت إلي من خيرٍ فقير,,,,,
SalmanZJ,SalmanZJ,,4,0,4,0,0,0,0,0.085835,0.000012,109,0,0,0,,,14.394762,4854,1430,,,,,,,
933556323,Ahmed_Mansoor,,28,0,28,0,0,0,0,0.162581,0.000294,6,0.017536,0,0.076923,,,4.623835,16177,1321,,Laureate of Martin Ennals Award for Human Rights Defenders - 2015 https://t.co/NSe5g0SJsm,,,,,
Ahmed_Maher08,Ahmed_Maher08,,7,0,7,0,0,0,0,0.089667,0.000012,30,0,0,0.05,,,1.194349,203139,393,Cairo,"Civil Engineer,Blogger,political activist,The Founder of April 6th youth movement and The Former General coordinator",,,,,
933556520,Bin_Bayyah,,123,0,123,0,0,0,0,0.106791,0.000295,100,0.004348,0,0.005864,,,0.503797,257330,32,أبوظبي,الحساب يدار من قبل شبكة العلامة عبد الله بن الشيخ المحفوظ بن بيّه رئيس #مجلس_الإمارات_للإفتاء ، رئيس #منتدى_تعزيز_السلم، رئيس #مركز_الموطأ للدراسات و التعليم.,موريتاني,3,عالم,,
alturki_t,alturki_t,,11,0,11,0,0,0,0,0.09943,0.000012,100,0,0,0.041667,,,7.166347,8179,211,"Tübingen,  ألمانيا",البورد الألماني للطب النفسي والعلاج النفسي Snapchat: alturki_t الايميل: turki.alturki.zfp@gmail.com,,,,,
KarametWatan,KarametWatan,,17,0,17,0,0,0,0,0.104662,0.00029,100,0.002946,0,0.028571,,,,,,,,,,,,
tuwrqi,tuwrqi,,13,0,13,0,0,0,0,0.09246,0.000287,100,0,0,0,,,5.521822,4835,1299,,‏‏مهندس انشاءات ، عندي حلم ما يحققه لي غير الي خلق الدنيا... الله ينولنا رضاه ويحققلنا امانينا.,,,,,
mervaaat,mervaaat,,6,0,6,0,0,0,0,0.086659,0.000012,100,0,0,0,,,10.514623,2993,1865,Riyadh ↔️ NY,نُقارب ما استطعنا,عربستانی,,,,خصوصی
ialnofal,ialnofal,,10,0,10,0,0,0,0,0.15235,0.000012,100,0,0,0.142857,,,13.67589,1163,384,,خارج أقواس التصنيف,عربستانی,,,,غیرفعال از 2017
933556831,washingtonpost,,81,0,81,0,0,0,0,0.15462,0.000312,78,0.027578,0,0.015665,,,,,,,,,,,,
AmiraKashgary,AmiraKashgary,,11,0,11,0,0,0,0,0.101464,0.000012,100,0,0,0,,,5.609155,20572,499,Saudi Arabia,"أميرة كشغري Prof of Linguistics. Opinion writer @ Alwatan (2002-2011) Okaz (2012-2014) Al-Madina 2015-2017.   Enjoys people, beauty and every creative idea.",,,,,
Leader2022,Leader2022,,7,0,7,0,0,0,0,0.08375,0.000012,100,0,0,0,,,9.284525,2343,1155,Jubail,HR Professsional passionate about everything related to #HR,عربستانی,,,,خصوصی
oalmudhwahi,oalmudhwahi,,5,0,5,0,0,0,0,0.082321,0.000012,100,0,0,0,,,9.639471,9694,1168,جدة ـ مكة,‏انتقل الى رحمة الله السيد عمر محسن المضواحي راجين من المولى الرحمة و المغفرة,,,,,فوت کرده
OAlthawadi,OAlthawadi,,3,0,3,0,0,0,0,0.097435,0.000012,78,0,0,0,,,21.345498,2439,3421,"Doha, Qatar","..... Whenever you find yourself on the side of the majority, it is time to pause and reflect.” -Mark Twain",قطری,,,,
reemova4,reemova4,,8,0,8,0,0,0,0,0.095977,0.000012,100,0,0,0.066667,,,9.994044,3929,413,ذات النخل,لا شيء يستحق الذكر ..,عربستانی,,,,
IMSHARI87,IMSHARI87,,4,0,4,0,0,0,0,0.099648,0.000012,100,0,0,0.5,,,23.00695,537,150,Kingdom of Saudi Arabia,"وجدت في الأدب شيئاً من الحرية، فاخترت القانون لحمايتها .. Tant que je respire, je parcourrai la terre et rechercherai toujours ..",عربستانی,,,,خصوصی
Almanal67,Almanal67,,5,0,5,0,0,0,0,0.098442,0.000012,100,0,0,0,,,4.817911,38702,8791,,اعلامية سعودية ٢٣ عاماً في اروقة الصحف اليومية (الاقتصادية،الوطن، المدينة،عكاظ،البلاد) اذاعة، تليفزيون، مجلات♎️,,,,,
